ID,CURRENCY,EFFECTIVE_WHEN,TYPE,AMOUNT
479052590,KES,2023-03-15 18:03:15.000000000,ANGAZA_IPN,96
348637050,KES,2022-08-16 16:01:35.000000000,ANGAZA_IPN,4000
375551428,KES,2022-10-02 14:14:26.000000000,ANGAZA_IPN,1582
374829803,KES,2022-10-01 04:02:36.000000000,ANGAZA_IPN,90
393312831,KES,2022-10-31 18:57:55.000000000,ANGAZA_IPN,85
379121999,KES,2022-10-08 11:33:38.000000000,ANGAZA_IPN,574
437592954,KES,2023-01-09 18:28:23.000000000,ANGAZA_IPN,162
494230217,KES,2023-04-07 18:42:55.000000000,ANGAZA_IPN,510
377643098,KES,2022-10-05 17:08:54.000000000,ANGAZA_IPN,113
362755550,KES,2022-09-10 15:37:07.000000000,ANGAZA_IPN,60
424645569,KES,2022-12-20 18:13:47.000000000,ANGAZA_IPN,188
424542231,KES,2022-12-20 17:12:31.000000000,ANGAZA_IPN,441
380813872,KES,2022-10-11 04:32:04.000000000,ANGAZA_IPN,441
475606909,KES,2023-03-10 16:20:30.000000000,ANGAZA_IPN,120
430306771,KES,2022-12-29 16:14:29.000000000,ANGAZA_IPN,93
397169244,KES,2022-11-07 10:49:36.000000000,ANGAZA_IPN,5
366099029,KES,2022-09-16 09:03:54.000000000,ANGAZA_IPN,1200
465062120,KES,2023-02-21 22:57:01.000000000,ANGAZA_IPN,987
381879006,KES,2022-10-12 17:38:22.000000000,ANGAZA_IPN,100
477480008,KES,2023-03-13 15:58:34.000000000,ANGAZA_IPN,77
382625886,KES,2022-10-14 05:58:13.000000000,ANGAZA_IPN,441
455536672,KES,2023-02-06 22:22:24.000000000,ANGAZA_IPN,129
366796320,KES,2022-09-17 15:11:32.000000000,ANGAZA_IPN,650
470273763,KES,2023-03-02 12:50:22.000000000,ANGAZA_IPN,500
417988769,KES,2022-12-10 15:54:13.000000000,ANGAZA_IPN,171
454298873,KES,2023-02-05 08:22:46.000000000,ANGAZA_IPN,497
379782513,KES,2022-10-09 15:11:31.000000000,ANGAZA_IPN,798
399974051,KES,2022-11-11 16:55:29.000000000,ANGAZA_IPN,105
383840537,KES,2022-10-16 07:26:54.000000000,ANGAZA_IPN,100
467242337,KES,2023-02-25 16:24:06.000000000,ANGAZA_IPN,94
472359434,KES,2023-03-05 15:40:16.000000000,ANGAZA_IPN,108
431271376,KES,2022-12-30 19:17:21.000000000,ANGAZA_IPN,162
417196727,KES,2022-12-09 10:50:58.000000000,ANGAZA_IPN,50
420330806,KES,2022-12-14 04:18:57.000000000,ANGAZA_IPN,525
454742178,KES,2023-02-05 18:18:11.000000000,ANGAZA_IPN,70
422931661,KES,2022-12-18 11:05:15.000000000,ANGAZA_IPN,700
382066280,KES,2022-10-13 08:39:10.000000000,ANGAZA_IPN,665
466482892,KES,2023-02-24 13:48:21.000000000,ANGAZA_IPN,658
403912912,KES,2022-11-18 09:18:49.000000000,ANGAZA_IPN,40
476835824,KES,2023-03-12 16:01:21.000000000,ANGAZA_IPN,441
375411185,KES,2022-10-02 00:58:42.000000000,ANGAZA_IPN,500
475517741,KES,2023-03-10 15:13:32.000000000,ANGAZA_IPN,574
467728605,KES,2023-02-26 14:29:13.000000000,ANGAZA_IPN,882
447572461,KES,2023-01-25 16:51:40.000000000,ANGAZA_IPN,441
398267906,KES,2022-11-08 18:11:47.000000000,ANGAZA_IPN,362
440913916,KES,2023-01-15 06:39:14.000000000,ANGAZA_IPN,665
376599758,KES,2022-10-03 19:40:27.000000000,ANGAZA_IPN,750
393183097,KES,2022-10-31 17:14:55.000000000,ANGAZA_IPN,200
424172333,KES,2022-12-20 09:17:22.000000000,ANGAZA_IPN,50
406431568,KES,2022-11-22 13:47:32.000000000,ANGAZA_IPN,672
425002710,KES,2022-12-21 16:02:43.000000000,ANGAZA_IPN,300
433390499,KES,2023-01-03 12:34:31.000000000,ANGAZA_IPN,52
422701792,KES,2022-12-17 17:50:08.000000000,ANGAZA_IPN,200
490282397,KES,2023-04-02 07:47:24.000000000,ANGAZA_IPN,143
489036875,KES,2023-03-31 12:26:24.000000000,ANGAZA_IPN,206
481989839,KES,2023-03-20 15:21:05.000000000,ANGAZA_IPN,200
373231857,KES,2022-09-28 15:13:25.000000000,ANGAZA_IPN,100
392803939,KES,2022-10-31 10:46:28.000000000,ANGAZA_IPN,1000
384785943,KES,2022-10-17 17:00:02.000000000,ANGAZA_IPN,448
388049549,KES,2022-10-23 08:51:03.000000000,ANGAZA_IPN,1150
405574220,KES,2022-11-20 18:26:39.000000000,ANGAZA_IPN,69
400319995,KES,2022-11-12 13:54:59.000000000,ANGAZA_IPN,63
373084408,KES,2022-09-28 04:28:08.000000000,ANGAZA_IPN,69
408132503,KES,2022-11-24 19:17:45.000000000,ANGAZA_IPN,1190
360907601,KES,2022-09-07 09:02:42.000000000,ANGAZA_IPN,4800
478969520,KES,2023-03-15 17:15:26.000000000,ANGAZA_IPN,500
386168648,KES,2022-10-19 19:13:50.000000000,ANGAZA_IPN,700
450412724,KES,2023-01-30 08:36:48.000000000,ANGAZA_IPN,518
475885271,KES,2023-03-10 18:34:36.000000000,ANGAZA_IPN,80
496866026,KES,2023-04-12 06:58:59.000000000,ANGAZA_IPN,170
369034756,KES,2022-09-21 07:10:46.000000000,ANGAZA_IPN,1000
404827030,KES,2022-11-19 16:44:10.000000000,ANGAZA_IPN,604
377290388,KES,2022-10-05 09:26:35.000000000,ANGAZA_IPN,55
481050944,KES,2023-03-18 18:34:16.000000000,ANGAZA_IPN,420
359779800,KES,2022-09-05 11:50:54.000000000,ANGAZA_IPN,63
389319740,KES,2022-10-25 14:54:50.000000000,ANGAZA_IPN,882
408682471,KES,2022-11-25 18:07:57.000000000,ANGAZA_IPN,798
481214580,KES,2023-03-19 10:05:46.000000000,ANGAZA_IPN,86
388712748,KES,2022-10-24 14:33:32.000000000,ANGAZA_IPN,1001
475427110,KES,2023-03-10 10:39:21.000000000,ANGAZA_IPN,115
462388629,KES,2023-02-17 18:09:28.000000000,ANGAZA_IPN,107
456506027,KES,2023-02-08 16:45:28.000000000,ANGAZA_IPN,90
443664471,KES,2023-01-19 16:19:01.000000000,ANGAZA_IPN,95
413235291,KES,2022-12-03 06:16:05.000000000,ANGAZA_IPN,300
409449086,KES,2022-11-27 08:32:29.000000000,ANGAZA_IPN,100
427611737,KES,2022-12-25 12:11:31.000000000,ANGAZA_IPN,105
425734831,KES,2022-12-22 16:35:45.000000000,ANGAZA_IPN,150
374954714,KES,2022-10-01 13:33:38.000000000,ANGAZA_IPN,536
365615112,KES,2022-09-15 14:59:21.000000000,ANGAZA_IPN,3300
452312145,KES,2023-02-01 20:33:47.000000000,ANGAZA_IPN,68
413486300,KES,2022-12-03 16:14:22.000000000,ANGAZA_IPN,100
395705443,KES,2022-11-04 16:59:23.000000000,ANGAZA_IPN,665
396193338,KES,2022-11-05 16:12:13.000000000,ANGAZA_IPN,574
481103126,KES,2023-03-18 19:40:38.000000000,ANGAZA_IPN,170
449726898,KES,2023-01-28 19:45:04.000000000,ANGAZA_IPN,448
424684409,KES,2022-12-20 18:47:39.000000000,ANGAZA_IPN,490
401479574,KES,2022-11-14 12:00:25.000000000,ANGAZA_IPN,100
377838053,KES,2022-10-06 03:46:05.000000000,ANGAZA_IPN,65
395623511,KES,2022-11-04 16:27:52.000000000,ANGAZA_IPN,10
465866916,KES,2023-02-23 14:03:13.000000000,ANGAZA_IPN,441
430406340,KES,2022-12-29 16:51:15.000000000,ANGAZA_IPN,665
401048459,KES,2022-11-13 16:08:21.000000000,ANGAZA_IPN,65
377479573,KES,2022-10-05 15:59:59.000000000,ANGAZA_IPN,150
404265324,KES,2022-11-18 17:07:46.000000000,ANGAZA_IPN,104
399170228,KES,2022-11-10 15:35:26.000000000,ANGAZA_IPN,240
453252094,KES,2023-02-03 16:31:12.000000000,ANGAZA_IPN,1000
447958384,KES,2023-01-26 09:58:33.000000000,ANGAZA_IPN,74
426752413,KES,2022-12-24 05:02:23.000000000,ANGAZA_IPN,570
406502924,KES,2022-11-22 15:37:53.000000000,ANGAZA_IPN,445
476427329,KES,2023-03-11 17:31:51.000000000,ANGAZA_IPN,141
389761729,KES,2022-10-26 05:06:16.000000000,ANGAZA_IPN,100
493016627,KES,2023-04-06 07:56:50.000000000,ANGAZA_IPN,63
409411537,KES,2022-11-27 05:23:06.000000000,ANGAZA_IPN,525
495702321,KES,2023-04-10 14:03:54.000000000,ANGAZA_IPN,171
425567681,KES,2022-12-22 14:42:45.000000000,ANGAZA_IPN,100
398986744,KES,2022-11-10 05:17:07.000000000,ANGAZA_IPN,86
364392277,KES,2022-09-13 09:24:25.000000000,ANGAZA_IPN,854
404878791,KES,2022-11-19 17:08:09.000000000,ANGAZA_IPN,460
403831493,KES,2022-11-17 20:03:28.000000000,ANGAZA_IPN,80
392132121,KES,2022-10-29 22:33:18.000000000,ANGAZA_IPN,800
393243800,KES,2022-10-31 17:53:24.000000000,ANGAZA_IPN,610
365486516,KES,2022-09-15 06:42:05.000000000,ANGAZA_IPN,3300
376488937,KES,2022-10-03 17:40:10.000000000,ANGAZA_IPN,82
484895043,KES,2023-03-24 17:41:03.000000000,ANGAZA_IPN,805
358590260,KES,2022-09-03 10:31:17.000000000,ANGAZA_IPN,400
396026821,KES,2022-11-05 12:51:34.000000000,ANGAZA_IPN,63
375448802,KES,2022-10-02 06:42:56.000000000,ANGAZA_IPN,450
359076564,KES,2022-09-03 21:25:42.000000000,ANGAZA_IPN,476
392961085,KES,2022-10-31 15:41:41.000000000,ANGAZA_IPN,553
381463091,KES,2022-10-12 08:13:39.000000000,ANGAZA_IPN,707
429402591,KES,2022-12-28 05:17:45.000000000,ANGAZA_IPN,750
478715463,KES,2023-03-15 15:04:36.000000000,ANGAZA_IPN,441
403232391,KES,2022-11-16 20:18:57.000000000,ANGAZA_IPN,500
385875895,KES,2022-10-19 16:02:07.000000000,ANGAZA_IPN,93
370046099,KES,2022-09-22 17:59:15.000000000,ANGAZA_IPN,500
474691667,KES,2023-03-08 21:12:45.000000000,ANGAZA_IPN,4
445494404,KES,2023-01-22 15:20:44.000000000,ANGAZA_IPN,100
471183875,KES,2023-03-03 16:57:02.000000000,ANGAZA_IPN,150
466793656,KES,2023-02-24 17:35:53.000000000,ANGAZA_IPN,950
467093065,KES,2023-02-25 13:00:59.000000000,ANGAZA_IPN,600
458979484,KES,2023-02-12 16:26:52.000000000,ANGAZA_IPN,105
432654284,KES,2023-01-02 07:32:10.000000000,ANGAZA_IPN,100
444725746,KES,2023-01-21 07:01:35.000000000,ANGAZA_IPN,2400
485739677,KES,2023-03-26 07:20:03.000000000,ANGAZA_IPN,980
411234548,KES,2022-11-29 21:28:25.000000000,ANGAZA_IPN,98
363312514,KES,2022-09-11 15:33:27.000000000,ANGAZA_IPN,581
383155862,KES,2022-10-14 19:08:14.000000000,ANGAZA_IPN,660
497556684,KES,2023-04-13 09:48:52.000000000,ANGAZA_IPN,83
432786801,KES,2023-01-02 14:31:21.000000000,ANGAZA_IPN,91
467122545,KES,2023-02-25 14:26:02.000000000,ANGAZA_IPN,844
454274729,KES,2023-02-05 06:31:24.000000000,ANGAZA_IPN,574
416019027,KES,2022-12-07 15:10:40.000000000,ANGAZA_IPN,800
480532795,KES,2023-03-18 06:19:07.000000000,ANGAZA_IPN,70
422363750,KES,2022-12-17 13:59:21.000000000,ANGAZA_IPN,231
411993264,KES,2022-12-01 11:10:12.000000000,ANGAZA_IPN,79
469863628,KES,2023-03-01 16:51:05.000000000,ANGAZA_IPN,70
352890509,KES,2022-08-24 06:44:33.000000000,ANGAZA_IPN,250
402832420,KES,2022-11-16 15:26:41.000000000,ANGAZA_IPN,500
494435009,KES,2023-04-08 12:17:30.000000000,ANGAZA_IPN,1000
463772866,KES,2023-02-20 07:00:59.000000000,ANGAZA_IPN,138
425384249,KES,2022-12-21 20:44:46.000000000,ANGAZA_IPN,800
461334034,KES,2023-02-16 09:01:02.000000000,ANGAZA_IPN,300
427609733,KES,2022-12-25 12:04:49.000000000,ANGAZA_IPN,665
433521260,KES,2023-01-03 16:12:14.000000000,ANGAZA_IPN,73
360552884,KES,2022-09-06 16:19:31.000000000,ANGAZA_IPN,3100
422217307,KES,2022-12-17 01:00:21.000000000,ANGAZA_IPN,100
463799126,KES,2023-02-20 09:04:48.000000000,ANGAZA_IPN,70
435711854,KES,2023-01-06 18:55:08.000000000,ANGAZA_IPN,130
451702035,KES,2023-02-01 04:55:01.000000000,ANGAZA_IPN,480
430013561,KES,2022-12-28 20:00:08.000000000,ANGAZA_IPN,85
420085558,KES,2022-12-13 16:54:15.000000000,ANGAZA_IPN,630
402646922,KES,2022-11-16 04:40:56.000000000,ANGAZA_IPN,120
442305192,KES,2023-01-17 14:29:49.000000000,ANGAZA_IPN,13
472780715,KES,2023-03-06 04:16:51.000000000,ANGAZA_IPN,540
450594306,KES,2023-01-30 15:54:53.000000000,ANGAZA_IPN,100
497538767,KES,2023-04-13 08:26:24.000000000,ANGAZA_IPN,380
444439682,KES,2023-01-20 17:10:55.000000000,ANGAZA_IPN,750
488766227,KES,2023-03-30 17:41:58.000000000,ANGAZA_IPN,80
471597017,KES,2023-03-04 13:39:07.000000000,ANGAZA_IPN,100
430677616,KES,2022-12-30 02:23:43.000000000,ANGAZA_IPN,94
495509130,KES,2023-04-09 19:44:35.000000000,ANGAZA_IPN,114
371949565,KES,2022-09-26 11:51:24.000000000,ANGAZA_IPN,700
372778243,KES,2022-09-27 16:22:27.000000000,ANGAZA_IPN,896
464165383,KES,2023-02-20 17:19:20.000000000,ANGAZA_IPN,525
417528407,KES,2022-12-09 17:01:02.000000000,ANGAZA_IPN,300
424786011,KES,2022-12-21 06:22:25.000000000,ANGAZA_IPN,10
437788617,KES,2023-01-10 11:17:23.000000000,ANGAZA_IPN,100
445026059,KES,2023-01-21 16:53:29.000000000,ANGAZA_IPN,483
440078214,KES,2023-01-13 17:41:27.000000000,ANGAZA_IPN,1134
385078325,KES,2022-10-18 10:29:13.000000000,ANGAZA_IPN,2400
362649660,KES,2022-09-10 11:19:31.000000000,ANGAZA_IPN,1000
370078849,KES,2022-09-22 18:26:55.000000000,ANGAZA_IPN,150
441077899,KES,2023-01-15 15:54:47.000000000,ANGAZA_IPN,500
383936413,KES,2022-10-16 14:11:56.000000000,ANGAZA_IPN,658
411978420,KES,2022-12-01 10:15:22.000000000,ANGAZA_IPN,574
372719180,KES,2022-09-27 15:59:35.000000000,ANGAZA_IPN,508
388109412,KES,2022-10-23 13:14:41.000000000,ANGAZA_IPN,245
397407033,KES,2022-11-07 16:08:15.000000000,ANGAZA_IPN,1064
379307904,KES,2022-10-08 16:09:23.000000000,ANGAZA_IPN,444
366788502,KES,2022-09-17 14:59:11.000000000,ANGAZA_IPN,130
428167077,KES,2022-12-26 09:51:05.000000000,ANGAZA_IPN,100
414786376,KES,2022-12-05 16:07:45.000000000,ANGAZA_IPN,200
491537901,KES,2023-04-03 21:30:22.000000000,ANGAZA_IPN,141
429394451,KES,2022-12-28 04:30:09.000000000,ANGAZA_IPN,94
396523453,KES,2022-11-06 05:02:09.000000000,ANGAZA_IPN,525
398232447,KES,2022-11-08 17:44:44.000000000,ANGAZA_IPN,50
407542336,KES,2022-11-24 04:50:39.000000000,ANGAZA_IPN,113
450190941,KES,2023-01-29 17:48:57.000000000,ANGAZA_IPN,70
459348773,KES,2023-02-13 05:01:23.000000000,ANGAZA_IPN,994
387475914,KES,2022-10-22 09:28:08.000000000,ANGAZA_IPN,110
378458013,KES,2022-10-07 05:41:06.000000000,ANGAZA_IPN,63
373807476,KES,2022-09-29 14:48:01.000000000,ANGAZA_IPN,581
371331461,KES,2022-09-25 05:46:41.000000000,ANGAZA_IPN,868
475269219,KES,2023-03-09 18:53:21.000000000,ANGAZA_IPN,700
395306064,KES,2022-11-04 07:49:48.000000000,ANGAZA_IPN,800
363148553,KES,2022-09-11 05:11:58.000000000,ANGAZA_IPN,2000
363193525,KES,2022-09-11 09:34:04.000000000,ANGAZA_IPN,441
407573589,KES,2022-11-24 07:40:09.000000000,ANGAZA_IPN,100
491439819,KES,2023-04-03 18:13:11.000000000,ANGAZA_IPN,90
370697721,KES,2022-09-23 19:34:17.000000000,ANGAZA_IPN,600
424808759,KES,2022-12-21 08:06:54.000000000,ANGAZA_IPN,1134
385862126,KES,2022-10-19 15:57:11.000000000,ANGAZA_IPN,100
478525894,KES,2023-03-14 21:11:28.000000000,ANGAZA_IPN,120
393727308,KES,2022-11-01 16:34:21.000000000,ANGAZA_IPN,441
372036672,KES,2022-09-26 14:54:51.000000000,ANGAZA_IPN,68
378487325,KES,2022-10-07 08:28:17.000000000,ANGAZA_IPN,151
493842842,KES,2023-04-07 14:57:00.000000000,ANGAZA_IPN,1134
467545462,KES,2023-02-25 19:37:59.000000000,ANGAZA_IPN,130
425417430,KES,2022-12-22 05:17:24.000000000,ANGAZA_IPN,777
386244972,KES,2022-10-20 07:16:33.000000000,ANGAZA_IPN,441
379487560,KES,2022-10-08 17:39:41.000000000,ANGAZA_IPN,448
479388684,KES,2023-03-16 15:32:22.000000000,ANGAZA_IPN,72
354925986,KES,2022-08-27 17:38:42.000000000,ANGAZA_IPN,651
458280277,KES,2023-02-11 15:15:03.000000000,ANGAZA_IPN,150
455491360,KES,2023-02-06 19:16:31.000000000,ANGAZA_IPN,574
434563998,KES,2023-01-05 07:34:11.000000000,ANGAZA_IPN,9
442951572,KES,2023-01-18 14:57:44.000000000,ANGAZA_IPN,100
418303137,KES,2022-12-10 18:33:35.000000000,ANGAZA_IPN,560
364139078,KES,2022-09-12 17:15:53.000000000,ANGAZA_IPN,58
420965341,KES,2022-12-15 03:14:35.000000000,ANGAZA_IPN,104
374391287,KES,2022-09-30 14:42:10.000000000,ANGAZA_IPN,268
445327849,KES,2023-01-22 04:40:58.000000000,ANGAZA_IPN,98
440654866,KES,2023-01-14 17:18:12.000000000,ANGAZA_IPN,600
478955896,KES,2023-03-15 17:09:17.000000000,ANGAZA_IPN,987
384435521,KES,2022-10-17 10:31:14.000000000,ANGAZA_IPN,600
486509264,KES,2023-03-27 15:02:12.000000000,ANGAZA_IPN,441
442185633,KES,2023-01-17 06:41:52.000000000,ANGAZA_IPN,1001
397089741,KES,2022-11-07 03:58:32.000000000,ANGAZA_IPN,210
378958126,KES,2022-10-07 18:29:18.000000000,ANGAZA_IPN,707
442308795,KES,2023-01-17 14:38:32.000000000,ANGAZA_IPN,553
389885983,KES,2022-10-26 14:16:50.000000000,ANGAZA_IPN,882
388561855,KES,2022-10-24 04:44:34.000000000,ANGAZA_IPN,735
411896185,KES,2022-12-01 02:39:37.000000000,ANGAZA_IPN,98
491409452,KES,2023-04-03 17:53:09.000000000,ANGAZA_IPN,553
396532671,KES,2022-11-06 05:46:24.000000000,ANGAZA_IPN,110
422731703,KES,2022-12-17 18:10:33.000000000,ANGAZA_IPN,65
422975796,KES,2022-12-18 13:40:18.000000000,ANGAZA_IPN,707
366745962,KES,2022-09-17 13:14:04.000000000,ANGAZA_IPN,384
396645668,KES,2022-11-06 13:55:31.000000000,ANGAZA_IPN,650
429493687,KES,2022-12-28 11:40:18.000000000,ANGAZA_IPN,107
454637379,KES,2023-02-05 17:21:21.000000000,ANGAZA_IPN,105
445405222,KES,2023-01-22 11:05:21.000000000,ANGAZA_IPN,111
414835469,KES,2022-12-05 16:24:58.000000000,ANGAZA_IPN,76
414016404,KES,2022-12-04 14:40:24.000000000,ANGAZA_IPN,117
373654944,KES,2022-09-29 02:27:10.000000000,ANGAZA_IPN,567
429525980,KES,2022-12-28 13:22:45.000000000,ANGAZA_IPN,1200
460427318,KES,2023-02-14 17:24:18.000000000,ANGAZA_IPN,250
452958322,KES,2023-02-02 20:46:42.000000000,ANGAZA_IPN,100
438535469,KES,2023-01-11 15:37:15.000000000,ANGAZA_IPN,483
439729962,KES,2023-01-13 12:26:41.000000000,ANGAZA_IPN,900
461907532,KES,2023-02-17 05:10:48.000000000,ANGAZA_IPN,70
379439176,KES,2022-10-08 17:09:17.000000000,ANGAZA_IPN,1064
405242666,KES,2022-11-20 15:16:51.000000000,ANGAZA_IPN,5
485118195,KES,2023-03-25 09:23:01.000000000,ANGAZA_IPN,150
455163689,KES,2023-02-06 16:24:32.000000000,ANGAZA_IPN,700
496263066,KES,2023-04-11 09:29:56.000000000,ANGAZA_IPN,500
496932410,KES,2023-04-12 11:38:00.000000000,ANGAZA_IPN,87
428944043,KES,2022-12-27 15:00:58.000000000,ANGAZA_IPN,777
454951492,KES,2023-02-06 10:34:13.000000000,ANGAZA_IPN,483
447639792,KES,2023-01-25 17:17:53.000000000,ANGAZA_IPN,575
453687442,KES,2023-02-04 09:38:31.000000000,ANGAZA_IPN,630
439644205,KES,2023-01-13 06:13:05.000000000,ANGAZA_IPN,112
455404531,KES,2023-02-06 18:06:52.000000000,ANGAZA_IPN,100
386396853,KES,2022-10-20 15:22:09.000000000,ANGAZA_IPN,85
370652085,KES,2022-09-23 18:25:17.000000000,ANGAZA_IPN,700
389785401,KES,2022-10-26 07:15:17.000000000,ANGAZA_IPN,830
438930424,KES,2023-01-11 19:12:11.000000000,ANGAZA_IPN,504
472844400,KES,2023-03-06 08:37:01.000000000,ANGAZA_IPN,728
470479970,KES,2023-03-02 16:38:26.000000000,ANGAZA_IPN,96
419075180,KES,2022-12-12 10:39:18.000000000,ANGAZA_IPN,120
435607711,KES,2023-01-06 17:41:07.000000000,ANGAZA_IPN,105
410030766,KES,2022-11-28 08:40:18.000000000,ANGAZA_IPN,620
490977919,KES,2023-04-03 12:15:36.000000000,ANGAZA_IPN,185
487435348,KES,2023-03-28 17:15:26.000000000,ANGAZA_IPN,420
379374470,KES,2022-10-08 16:37:32.000000000,ANGAZA_IPN,651
360178075,KES,2022-09-05 18:03:22.000000000,ANGAZA_IPN,658
359448475,KES,2022-09-04 17:11:41.000000000,ANGAZA_IPN,100
485178491,KES,2023-03-25 13:04:25.000000000,ANGAZA_IPN,581
475052564,KES,2023-03-09 16:51:27.000000000,ANGAZA_IPN,672
375839174,KES,2022-10-02 17:23:17.000000000,ANGAZA_IPN,500
379684215,KES,2022-10-09 10:03:14.000000000,ANGAZA_IPN,777
385017869,KES,2022-10-18 05:18:16.000000000,ANGAZA_IPN,181
402516286,KES,2022-11-15 17:51:10.000000000,ANGAZA_IPN,518
394212955,KES,2022-11-02 15:24:44.000000000,ANGAZA_IPN,1162
390915211,KES,2022-10-27 20:06:50.000000000,ANGAZA_IPN,707
358839039,KES,2022-09-03 16:38:18.000000000,ANGAZA_IPN,812
377142614,KES,2022-10-04 18:19:13.000000000,ANGAZA_IPN,10
472072955,KES,2023-03-04 18:33:32.000000000,ANGAZA_IPN,460
432626236,KES,2023-01-02 05:28:19.000000000,ANGAZA_IPN,77
451410859,KES,2023-01-31 17:02:40.000000000,ANGAZA_IPN,96
447315477,KES,2023-01-25 09:49:53.000000000,ANGAZA_IPN,660
421021252,KES,2022-12-15 08:36:37.000000000,ANGAZA_IPN,777
429685088,KES,2022-12-28 16:21:14.000000000,ANGAZA_IPN,72
469407171,KES,2023-02-28 18:32:25.000000000,ANGAZA_IPN,665
453950416,KES,2023-02-04 16:57:07.000000000,ANGAZA_IPN,3
470205542,KES,2023-03-02 08:25:49.000000000,ANGAZA_IPN,675
425365347,KES,2022-12-21 19:39:50.000000000,ANGAZA_IPN,80
351345348,KES,2022-08-21 15:24:55.000000000,ANGAZA_IPN,4100
373078208,KES,2022-09-28 03:30:26.000000000,ANGAZA_IPN,616
441400513,KES,2023-01-15 18:44:24.000000000,ANGAZA_IPN,75
416531747,KES,2022-12-08 09:02:54.000000000,ANGAZA_IPN,70
404685395,KES,2022-11-19 15:48:17.000000000,ANGAZA_IPN,448
407481828,KES,2022-11-23 19:01:37.000000000,ANGAZA_IPN,200
462371826,KES,2023-02-17 17:59:56.000000000,ANGAZA_IPN,100
468257838,KES,2023-02-27 10:26:53.000000000,ANGAZA_IPN,830
466989797,KES,2023-02-25 05:27:07.000000000,ANGAZA_IPN,1200
454397686,KES,2023-02-05 14:39:37.000000000,ANGAZA_IPN,13
449237210,KES,2023-01-28 11:27:47.000000000,ANGAZA_IPN,476
444320753,KES,2023-01-20 16:27:18.000000000,ANGAZA_IPN,567
417477657,KES,2022-12-09 16:39:37.000000000,ANGAZA_IPN,450
419332096,KES,2022-12-12 16:24:11.000000000,ANGAZA_IPN,728
490892160,KES,2023-04-03 06:27:04.000000000,ANGAZA_IPN,75
349065729,KES,2022-08-17 12:50:38.000000000,ANGAZA_IPN,3000
413290098,KES,2022-12-03 10:05:42.000000000,ANGAZA_IPN,8
378632694,KES,2022-10-07 15:36:13.000000000,ANGAZA_IPN,707
457468458,KES,2023-02-10 03:47:53.000000000,ANGAZA_IPN,1200
449803463,KES,2023-01-29 07:15:33.000000000,ANGAZA_IPN,60
438113952,KES,2023-01-10 17:14:28.000000000,ANGAZA_IPN,200
472952202,KES,2023-03-06 14:21:31.000000000,ANGAZA_IPN,141
464223291,KES,2023-02-20 17:45:49.000000000,ANGAZA_IPN,150
460701591,KES,2023-02-15 08:30:02.000000000,ANGAZA_IPN,658
432160567,KES,2023-01-01 13:27:51.000000000,ANGAZA_IPN,80
453792937,KES,2023-02-04 15:18:07.000000000,ANGAZA_IPN,90
453634238,KES,2023-02-04 05:40:50.000000000,ANGAZA_IPN,665
359137244,KES,2022-09-04 08:53:38.000000000,ANGAZA_IPN,3000
370255066,KES,2022-09-23 12:32:11.000000000,ANGAZA_IPN,5400
447949785,KES,2023-01-26 09:19:15.000000000,ANGAZA_IPN,798
449825855,KES,2023-01-29 09:04:32.000000000,ANGAZA_IPN,100
360907529,KES,2022-09-07 09:02:18.000000000,ANGAZA_IPN,4500
409990106,KES,2022-11-28 05:12:16.000000000,ANGAZA_IPN,84
463697359,KES,2023-02-19 19:35:59.000000000,ANGAZA_IPN,110
429440452,KES,2022-12-28 08:08:51.000000000,ANGAZA_IPN,360
458143035,KES,2023-02-11 07:02:00.000000000,ANGAZA_IPN,693
495065302,KES,2023-04-09 12:07:42.000000000,ANGAZA_IPN,120
401484385,KES,2022-11-14 12:11:49.000000000,ANGAZA_IPN,95
355505247,KES,2022-08-28 18:11:56.000000000,ANGAZA_IPN,10
470863025,KES,2023-03-03 08:42:15.000000000,ANGAZA_IPN,95
442047662,KES,2023-01-16 18:25:33.000000000,ANGAZA_IPN,623
459350342,KES,2023-02-13 05:10:56.000000000,ANGAZA_IPN,625
451872988,KES,2023-02-01 15:32:48.000000000,ANGAZA_IPN,868
450462129,KES,2023-01-30 11:50:30.000000000,ANGAZA_IPN,100
426707684,KES,2022-12-23 20:07:40.000000000,ANGAZA_IPN,70
358580232,KES,2022-09-03 09:44:25.000000000,ANGAZA_IPN,5500
449354146,KES,2023-01-28 16:06:52.000000000,ANGAZA_IPN,728
487689733,KES,2023-03-29 08:17:50.000000000,ANGAZA_IPN,206
458102346,KES,2023-02-11 02:10:37.000000000,ANGAZA_IPN,129
457074727,KES,2023-02-09 16:18:49.000000000,ANGAZA_IPN,651
466990593,KES,2023-02-25 05:31:19.000000000,ANGAZA_IPN,600
440434979,KES,2023-01-14 15:28:52.000000000,ANGAZA_IPN,735
487600895,KES,2023-03-28 19:34:23.000000000,ANGAZA_IPN,555
410521733,KES,2022-11-28 18:08:38.000000000,ANGAZA_IPN,1176
476584874,KES,2023-03-11 20:11:35.000000000,ANGAZA_IPN,1176
349807581,KES,2022-08-18 16:30:10.000000000,ANGAZA_IPN,4000
375312336,KES,2022-10-01 17:59:12.000000000,ANGAZA_IPN,483
377662243,KES,2022-10-05 17:19:11.000000000,ANGAZA_IPN,560
378429564,KES,2022-10-06 22:19:23.000000000,ANGAZA_IPN,588
