GROUP_ID,ID,NUMBER,PAYMENT_DUE_DATE,RESPONSIBLE_USER_ID,CREATED_WHEN,REGISTRATION_DATE,BILLING_ID,ORGANIZATION_ID,IS_TESTING,TOTAL_UNCONSUMED_MONEY,NOMINAL_TERM
122055,5964648,666608401,,130994,2022-09-07 09:05:01.057000000,2022-09-07 09:05:00.847000000,3191809,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122046,6025189,672398906,2023-01-24 12:34:05.901000000,120192,2022-09-14 14:06:55.022000000,2022-09-14 14:06:55.007000000,3234603,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120943,5931356,662755305,2023-04-14 13:06:33.385000000,127690,2022-09-02 15:42:36.459000000,2022-09-02 15:42:36.327000000,3192275,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120646,5952761,664009305,2023-02-21 19:16:26.782000000,119986,2022-09-05 16:42:02.223000000,2022-09-05 16:42:02.003000000,3422857,1068,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118960,5951617,664006905,,118296,2022-09-05 15:06:52.024000000,2022-09-05 15:06:51.854000000,3142542,1056,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122139,6122283,713040400,2022-10-22 16:38:12.328000000,125406,2022-09-28 10:51:47.193000000,2022-09-28 10:51:46.898000000,3173709,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120821,5991625,668867302,2023-03-14 09:14:42.925000000,132727,2022-09-10 09:44:58.019000000,2022-09-10 09:44:57.826000000,3166429,1111,false,100,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118954,5880737,658811807,2023-01-25 14:36:13.756000000,121893,2022-08-26 12:48:26.615000000,2022-08-26 12:48:26.479000000,3184334,1056,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118926,6024252,672397700,2023-01-25 14:04:02.090000000,119289,2022-09-14 13:01:19.785000000,2022-09-14 13:01:19.600000000,3295047,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120945,5966157,666842307,,126034,2022-09-07 11:20:18.120000000,2022-09-07 11:20:18.000000000,3167519,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121667,5839739,616964201,,124933,2022-08-20 13:26:11.062000000,2022-08-20 13:26:10.830000000,3172220,1088,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118919,5841403,616964904,,119290,2022-08-20 16:14:53.653000000,2022-08-20 16:14:53.409000000,3142500,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122148,5949636,663827509,,125406,2022-09-05 12:37:13.064000000,2022-09-05 12:37:12.882000000,3173718,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
132490,6565731,816328504,2023-03-14 21:55:47.871000000,124933,2022-11-24 15:44:38.748000000,2022-11-24 15:44:38.738000000,3272825,1088,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118915,5896239,660024209,,119289,2022-08-29 09:36:09.584000000,2022-08-29 09:36:09.408000000,3142496,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,6060027,679076109,2023-04-09 13:17:37.857000000,126068,2022-09-19 11:30:49.049000000,2022-09-19 11:30:48.874000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120334,6062862,679084509,,131071,2022-09-19 15:50:47.560000000,2022-09-19 15:50:47.384000000,3161039,1106,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120942,6039765,672799509,,126040,2022-09-16 11:24:28.399000000,2022-09-16 11:24:28.016000000,3167516,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123749,5986470,668856503,2022-10-21 20:30:33.934000000,129532,2022-09-09 14:07:22.045000000,2022-09-09 14:07:21.818000000,3252197,1063,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122144,5966069,666843206,,125406,2022-09-07 11:13:15.856000000,2022-09-07 11:13:15.733000000,3173714,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118948,5910225,660383605,2022-09-07 05:47:47.605000000,118867,2022-08-31 05:47:47.781000000,2022-08-31 05:47:47.605000000,3291322,1056,false,200,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119491,5934782,662761808,2022-12-31 19:46:52.313000000,131937,2022-09-03 09:10:51.779000000,2022-09-03 09:10:51.624000000,3193900,1086,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120947,6037934,672779808,2023-04-19 09:09:18.589000000,126033,2022-09-16 08:22:42.350000000,2022-09-16 08:22:42.162000000,3167521,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122065,5914176,660470600,,118764,2022-08-31 13:50:19.186000000,2022-08-31 13:50:18.997000000,3173634,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
132209,6934201,855311700,2023-03-25 10:58:48.704000000,140105,2023-01-07 10:22:36.121000000,2023-01-07 10:22:36.108000000,3271721,1104,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118906,6126336,713393601,,119290,2022-09-28 16:52:30.611000000,2022-09-28 16:52:30.424000000,3142487,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122077,6003804,669187106,2023-01-08 09:21:36.901000000,123726,2022-09-12 08:23:25.664000000,2022-09-12 08:23:25.500000000,3173646,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120943,5995214,668872302,,126037,2022-09-10 15:04:08.230000000,2022-09-10 15:04:08.112000000,3167517,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121648,5832011,616564001,2023-02-10 05:42:07.944000000,124933,2022-08-19 13:05:00.688000000,2022-08-19 13:05:00.176000000,3172201,1088,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120944,5839780,616964300,,126033,2022-08-20 13:30:34.573000000,2022-08-20 13:30:34.319000000,3167518,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119332,5886550,659116206,,129440,2022-08-27 10:35:11.931000000,2022-08-27 10:35:11.653000000,3143756,1095,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122144,6006951,669333403,2023-04-12 20:28:06.991000000,125406,2022-09-12 13:15:35.154000000,2022-09-12 13:15:34.955000000,3445719,1069,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118926,5991483,668867104,2023-04-14 10:43:42.629000000,119290,2022-09-10 09:26:07.369000000,2022-09-10 09:26:07.071000000,3403552,1064,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122149,5833492,616955605,,121923,2022-08-19 14:55:41.909000000,2022-08-19 14:55:41.687000000,3173719,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120941,5854668,618528103,,127690,2022-08-23 06:09:07.757000000,2022-08-23 06:09:07.611000000,3178100,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122047,5873110,658219407,,130755,2022-08-25 13:23:07.183000000,2022-08-25 13:23:07.003000000,3173616,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120948,6071264,680011509,,126037,2022-09-20 15:23:28.763000000,2022-09-20 15:23:28.496000000,3167522,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118905,6173254,713944205,,119289,2022-10-05 15:43:28.173000000,2022-10-05 15:43:27.997000000,3250603,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122135,6121132,713039006,,125406,2022-09-28 08:32:12.941000000,2022-09-28 08:32:12.719000000,3173705,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122553,5870918,658216601,2023-04-11 11:40:00.154000000,119976,2022-08-25 10:05:10.049000000,2022-08-25 10:05:09.832000000,3294865,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121335,5978575,668070204,2023-04-09 11:30:54.733000000,122734,2022-09-08 15:09:36.887000000,2022-09-08 15:09:36.708000000,3170595,1078,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123553,6075960,709309702,,119012,2022-09-21 11:23:51.703000000,2022-09-21 11:23:51.350000000,3183875,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120940,5878195,658231105,,126038,2022-08-26 08:34:40.297000000,2022-08-26 08:34:40.152000000,3167514,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121319,5839234,616963609,,122730,2022-08-20 12:38:07.131000000,2022-08-20 12:38:06.917000000,3170579,1078,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122160,6022010,672280104,,121923,2022-09-14 09:49:01.151000000,2022-09-14 09:49:00.872000000,3173730,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123684,5993916,668870603,2022-10-18 12:45:55.719000000,119976,2022-09-10 13:19:02.590000000,2022-09-10 13:19:02.364000000,3191668,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
132193,6526051,814288304,2023-04-13 17:24:01.271000000,140105,2022-11-19 14:34:10.395000000,2022-11-19 14:34:10.237000000,3271705,1104,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121267,6100010,709461107,,131013,2022-09-24 13:52:31.321000000,2022-09-24 13:52:30.912000000,3167983,1104,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118939,6016425,671467702,2023-04-17 07:51:17.807000000,119293,2022-09-13 14:05:34.024000000,2022-09-13 14:05:33.791000000,3142520,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120942,5847921,616980108,,126033,2022-08-22 08:50:47.389000000,2022-08-22 08:50:47.089000000,3167516,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123945,6063087,679084806,,130497,2022-09-19 16:12:18.191000000,2022-09-19 16:12:17.922000000,3185101,1102,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122531,5872269,658218409,,119976,2022-08-25 12:12:08.463000000,2022-08-25 12:12:08.160000000,3176256,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122065,5840595,616965208,,118766,2022-08-20 14:50:21.310000000,2022-08-20 14:50:20.948000000,3173634,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119491,6039146,672795309,2022-12-01 15:10:12.588000000,131937,2022-09-16 10:39:18.530000000,2022-09-16 10:39:18.375000000,3294795,1086,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118910,6033477,672527900,,119290,2022-09-15 14:09:24.786000000,2022-09-15 14:09:24.505000000,3142491,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118945,6150399,713607802,,119289,2022-10-02 13:29:50.717000000,2022-10-02 13:29:50.410000000,3142526,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
125204,6110084,711887703,,119012,2022-09-26 14:15:43.338000000,2022-09-26 14:15:43.108000000,3210403,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118906,5907138,660344805,2023-02-22 18:25:28.209000000,119289,2022-08-30 14:25:10.668000000,2022-08-30 14:25:10.550000000,3142487,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121267,6038651,672793106,2023-04-14 05:30:20.024000000,131013,2022-09-16 09:48:39.874000000,2022-09-16 09:48:39.586000000,3191123,1104,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120933,5919196,662303700,2022-10-06 08:41:02.628000000,133778,2022-09-01 08:41:02.908000000,2022-09-01 08:41:02.628000000,3294934,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120944,6013385,671462901,,126031,2022-09-13 10:03:06.317000000,2022-09-13 10:03:05.978000000,3167518,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119276,5805248,614826303,2023-04-18 17:34:58.332000000,125406,2022-08-16 09:37:26.141000000,2022-08-16 09:37:25.837000000,3143698,1069,false,0,"{
  ""days"": 357,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118933,5919516,662308006,2023-04-14 01:28:13.241000000,119290,2022-09-01 09:23:35.461000000,2022-09-01 09:23:35.298000000,3244865,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121338,5948168,663800001,,122731,2022-09-05 10:45:39.300000000,2022-09-05 10:45:39.191000000,3170598,1078,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120945,5960360,664717105,2023-03-04 17:33:04.469000000,126034,2022-09-06 15:13:14.915000000,2022-09-06 15:13:14.705000000,3167519,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121339,6031734,,2023-01-26 15:35:36.165000000,122734,2022-09-15 11:56:54.812000000,2022-09-15 11:56:54.691000000,3254705,1078,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120962,5999415,668874902,,127690,2022-09-11 11:43:58.821000000,2022-09-11 11:43:58.671000000,3167536,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120952,6153386,713640902,,126030,2022-10-03 09:09:11.674000000,2022-10-03 09:09:11.457000000,3167526,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120943,5898469,660027509,,126033,2022-08-29 13:06:12.153000000,2022-08-29 13:06:11.876000000,3167517,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120947,6164737,713844603,,126035,2022-10-04 14:57:22.997000000,2022-10-04 14:57:22.695000000,3167521,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119556,5812676,615035607,2023-02-09 18:30:53.559000000,130497,2022-08-17 07:51:07.517000000,2022-08-17 07:51:07.215000000,3158931,1102,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120943,6021688,672279502,,126033,2022-09-14 09:12:44.577000000,2022-09-14 09:12:44.452000000,3167517,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122143,6099943,709460901,,120374,2022-09-24 13:47:48.637000000,2022-09-24 13:47:48.414000000,3173713,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121398,6026558,672400009,2023-04-16 10:22:29.704000000,122573,2022-09-14 15:57:59.971000000,2022-09-14 15:57:59.122000000,3170658,1077,false,300,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122143,5921078,662338904,2023-04-13 22:16:58.063000000,125406,2022-09-01 12:12:02.862000000,2022-09-01 12:12:02.732000000,3450263,1069,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122052,5994411,668871106,,126151,2022-09-10 13:58:20.453000000,2022-09-10 13:58:20.312000000,3173621,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120941,6147205,713590107,2023-03-14 06:30:40.612000000,126040,2022-10-01 15:56:19.874000000,2022-10-01 15:56:19.669000000,3395829,1092,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121335,5892939,659309900,2023-04-15 17:34:08.587000000,122731,2022-08-28 13:48:07.360000000,2022-08-28 13:48:07.142000000,3170595,1078,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118962,5883703,659114904,2022-09-02 16:48:23.295000000,132173,2022-08-26 16:48:23.685000000,2022-08-26 16:48:23.295000000,3295000,1056,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120966,6128168,713483501,,126033,2022-09-29 07:22:11.339000000,2022-09-29 07:22:10.877000000,3167540,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120641,5849178,616981809,,120207,2022-08-22 11:26:58.017000000,2022-08-22 11:26:57.834000000,3164688,1068,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120959,5844634,616966602,2023-01-07 10:13:22.387000000,126031,2022-08-21 13:08:10.356000000,2022-08-21 13:08:10.182000000,3294957,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122056,5948097,663772507,2023-02-25 00:23:32.819000000,118764,2022-09-05 10:37:27.921000000,2022-09-05 10:37:27.786000000,3173625,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119253,5806618,615001401,2023-04-13 15:28:30.003000000,126232,2022-08-16 11:45:01.754000000,2022-08-16 11:45:01.558000000,3143675,1069,false,0,"{
  ""days"": 357,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
119479,5859622,618646509,2023-04-11 18:26:59.663000000,131937,2022-08-23 16:00:36.440000000,2022-08-23 16:00:36.264000000,3185830,1086,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118945,6168889,713938405,,119289,2022-10-05 09:34:11.449000000,2022-10-05 09:34:11.137000000,3142526,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123674,6007832,669351108,,119976,2022-09-12 14:20:49.606000000,2022-09-12 14:20:49.454000000,3183996,1063,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118928,6101393,709462600,,119290,2022-09-24 16:11:04.062000000,2022-09-24 16:11:03.830000000,3142509,1064,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
123302,5968418,666903406,2022-09-23 09:28:19.148000000,114778,2022-09-07 14:00:54.612000000,2022-09-07 14:00:54.604000000,3186216,1049,true,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
125247,6152640,713629707,,119978,2022-10-03 06:53:56.896000000,2022-10-03 06:53:56.594000000,3444363,1063,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122151,5966739,666843800,2023-01-30 08:02:05.745000000,121923,2022-09-07 12:04:29.340000000,2022-09-07 12:04:29.208000000,3173721,1069,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122077,5840057,616964003,2023-03-31 17:14:23.934000000,130860,2022-08-20 13:58:57.611000000,2022-08-20 13:58:57.395000000,3173646,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
118934,5834634,616956702,2023-02-13 16:35:58.348000000,119290,2022-08-19 16:31:17.181000000,2022-08-19 16:31:16.633000000,3371940,1064,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120943,5939326,662775709,,126037,2022-09-03 15:59:41.051000000,2022-09-03 15:59:40.840000000,3167517,1092,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
121259,6103625,709468003,2023-04-15 20:50:25.817000000,131013,2022-09-25 09:45:53.654000000,2022-09-25 09:45:53.339000000,3253130,1104,false,0,"{
  ""days"": 181,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122046,5991939,668868201,,118765,2022-09-10 10:27:22.901000000,2022-09-10 10:27:22.733000000,3173615,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122051,5922388,662343904,,120192,2022-09-01 14:15:18.474000000,2022-09-01 14:15:18.453000000,3173620,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120658,5896142,660024100,,119985,2022-08-29 09:19:33.923000000,2022-08-29 09:19:33.730000000,3164705,1068,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
122059,5856874,618536908,2022-09-29 18:47:33.760000000,120192,2022-08-23 11:43:22.610000000,2022-08-23 11:43:22.597000000,3294838,1062,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
120667,5816223,615117405,,119985,2022-08-17 13:40:08.627000000,2022-08-17 13:40:08.357000000,3164714,1068,false,0,"{
  ""days"": 175,
  ""hours"": 0,
  ""minutes"": 0,
  ""months"": 0,
  ""seconds"": 0,
  ""years"": 0
}"
